Movie Name,Rating,Votes,Duration (minutes)
229. Disco's Revenge,8.3, 8.7K,100
230. Memories of Love Returned,8.3, 8.7K,76
231. Flynn,8.3, 8.7K,126
232. El Apocalipsis de San Juan,8.3, 8.7K,110
233. Dinner with Leatherface,8.3, 8.7K,106
234. Blue Rodeo: Lost Together,8.3, 8.7K,88
235. The Killing Roads,8.3, 8.7K,115
236. Home is the Ocean,8.3, 8.7K,94
237. Rainier: A Beer Odyssey,8.3, 8.7K,124
238. 7291,8.3, 8.7K,N/A
239. Chris Brown: A History of Violence,8.3, 8.7K,82
240. Tactical Empathy,8.3, 8.7K,60
241. An American Bombing: The Road to April 19th,8.3, 8.7K,107
242. Men of War,8.3, 8.7K,98
243. The Texas Cheerleader Murder Plot,8.3, 8.7K,100
244. Seksi: Pantasya at pelikula,8.3, 8.7K,49
245. Tragic Awakening,8.3, 8.7K,N/A
246. The Falling Sky,8.3, 8.7K,110
247. The Sixth,8.3, 8.7K,106
248. Lover of Men: The Untold History of Abraham Lincoln,8.3, 8.7K,111
249. Power,8.3, 8.7K,89
250. Brandy Hellville & the Cult of Fast Fashion,8.3, 8.7K,91
251. The Accidental Twins,8.3, 8.7K,84
252. #UNTRUTH: The Psychology of Trumpism,8.3, 8.7K,90
253. Chris Bumstead's the Raw Story,8.3, 8.7K,117
254. Mariposas Negras,8.3, 8.7K,83
255. Coronation Girls,8.3, 8.7K,86
256. Sabbath Queen,8.3, 8.7K,105
257. Freaknik: The Wildest Party Never Told,8.3, 8.7K,82
258. Chaplin | Spirit of the Tramp,8.3, 8.7K,90
259. The Great Warning,8.3, 8.7K,90
260. The True Story of Tamara de Lempicka & The Art of Survival,8.3, 8.7K,96
"261. I Am the River, the River Is Me",8.3, 8.7K,88
262. Peaches Goes Bananas,8.3, 8.7K,73
263. Favoriten,8.3, 8.7K,118
264. Lost in the Shuffle,8.3, 8.7K,100
265. Trapped,8.3, 8.7K,82
266. Ms. President,8.3, 8.7K,108
267. Patrice: The Movie,8.3, 8.7K,102
268. World War 2: The Shipwrecks of Truk Lagoon,8.3, 8.7K,45
269. The Mountain Within Me,8.3, 8.7K,89
270. Nosferatu: The Real Story,8.3, 8.7K,71
271. Stray Bodies,8.3, 8.7K,109
272. Mysteries of the Terracotta Warriors,8.3, 8.7K,77
273. The Hexagonal Hive and a Mouse in a Maze,8.3, 8.7K,93
274. Life After the NeverEnding Story,8.3, 8.7K,91
275. Klitschko: More Than a Fight,8.3, 8.7K,96
276. Seeking Mavis Beacon,8.3, 8.7K,102
277. Yintah,8.3, 8.7K,110
278. Our Blue World: A Water Odyssey,8.3, 8.7K,90
279. Nocturnes,8.3, 8.7K,82
280. Can't Feel Nothing,8.3, 8.7K,81
